first_order_date,last_order_date,orders,quantity,revenue,postal_code,city,country,today,days_since_order,id,order_ids
2020-05-06 23:06:00,2020-05-06 23:06:00,1,3,29.0,3075 MD,Rotterdam,NL,2020-06-18 00:00:00,42 ,6055782721167865031,16439617816165789034
2019-04-12 23:07:29,2019-04-25 10:40:25,2,2,18.56,3222BH,Hellevoetsluis,NL,2020-06-18 00:00:00,419 ,1389281892543833189,2462948871891470103
2019-04-25 11:09:33,2019-04-25 11:09:33,1,1,24.75,1218 HD,Hilversum,NL,2020-06-18 00:00:00,419 ,13720077098274986890,11746674735161697765
2019-04-27 08:35:00,2019-04-27 08:35:00,1,6,31.340000000000003,83460,Taradeau,FR,2020-06-18 00:00:00,417 ,12909762974708405173,7399391067532127815
2019-04-22 16:29:17,2019-04-29 14:40:22,2,2,28.23,2241xa,Wassenaar,NL,2020-06-18 00:00:00,415 ,16707172991183356915,14792627544026940607
2019-04-29 20:50:42,2019-04-29 20:50:42,2,2,54.38,3817AN,Amersfoort,NL,2020-06-18 00:00:00,415 ,17575197685989484753,14649108906011016527
2019-04-30 08:41:44,2019-04-30 08:41:44,1,1,19.59,1525 RK,Westknollendam,NL,2020-06-18 00:00:00,414 ,6213037458244625201,11052735138520517370
2019-05-01 20:25:55,2019-05-01 20:25:55,1,1,19.59,3708ck,Zeist,NL,2020-06-18 00:00:00,413 ,7948454471357381570,860770782317228930
2019-05-03 01:13:26,2019-05-03 01:13:26,1,1,19.59,6999 CM,Hummelo,NL,2020-06-18 00:00:00,411 ,15059446251937557638,13619360458333776899
2020-05-07 11:34:00,2020-05-07 11:34:00,1,6,58.0,1262 AT,Blaricum,NL,2020-06-18 00:00:00,41 ,15693294273404590908,7640493647676318387
2019-05-05 18:45:38,2019-05-05 18:45:38,1,1,19.59,2341 TG,Oegstgeest,NL,2020-06-18 00:00:00,409 ,12452969940113853155,6873146951704547992
2019-05-06 15:09:57,2019-05-06 15:09:57,2,2,59.5,2406VK,Alphen aan den Rijn,NL,2020-06-18 00:00:00,408 ,4007996540992491148,8828923236890052788
2019-05-06 19:36:58,2019-05-06 19:36:58,2,2,59.5,1183DE,Amstelveen,NL,2020-06-18 00:00:00,408 ,854530073403319389,3209331828148486167
2019-05-07 22:03:04,2019-05-07 22:03:04,1,1,19.59,6983hk,Doesburg,NL,2020-06-18 00:00:00,407 ,16520743259678392536,6418926846238001370
2019-05-08 18:43:23,2019-05-08 18:43:23,2,2,59.5,1562 XB,Krommenie,NL,2020-06-18 00:00:00,406 ,11180231434060271329,10774440334557545246
2019-05-08 12:06:39,2019-05-08 12:06:39,1,1,19.59,8501hs,Joure,NL,2020-06-18 00:00:00,406 ,17293115952862353864,14170469888939461361
2019-05-08 00:32:47,2019-05-08 00:32:47,1,1,19.59,6003DB,Weert,NL,2020-06-18 00:00:00,406 ,6878717449428736843,16413813671271248762
2019-05-11 17:13:01,2019-05-11 17:13:01,1,1,24.75,3445BB,Woerden,NL,2020-06-18 00:00:00,403 ,13768344765551291415,15563413154964215031
2019-05-13 13:02:55,2019-05-13 13:02:55,1,1,19.59,3069pa,Rotterdam,NL,2020-06-18 00:00:00,401 ,3269974817331014215,15630379659804960527
2019-05-13 18:25:12,2019-05-13 18:25:12,2,2,59.5,3771KX,Barneveld,NL,2020-06-18 00:00:00,401 ,11651477098320014005,3566290117630374412
2019-05-14 13:37:10,2019-05-14 13:37:10,2,2,59.5,3552BE,Utrecht,NL,2020-06-18 00:00:00,400 ,2691933496201360674,14346246619397238011
2020-05-08 18:24:00,2020-05-08 18:24:00,1,3,29.0,7333 CS,Apeldoorn,NL,2020-06-18 00:00:00,40 ,18144486309523351334,9293199897105171299
2020-05-08 11:08:00,2020-05-08 11:08:00,1,4,37.0,7833 AA,Nieuw Amsterdam,NL,2020-06-18 00:00:00,40 ,1452627121675636820,9491347409538036414
2019-05-16 09:57:17,2019-05-16 09:57:17,2,2,59.5,1171gv,BAdhoevedorp,NL,2020-06-18 00:00:00,398 ,5067819026579998362,7357302840962508561
2019-05-16 23:55:18,2019-05-16 23:55:18,2,2,54.54,1019cd,Amsterdam,NL,2020-06-18 00:00:00,398 ,13007695486323127520,3392869448724867199
2019-05-17 21:33:55,2019-05-17 21:33:55,2,2,59.5,6333 BK,Schimmert,NL,2020-06-18 00:00:00,397 ,16261760405421278893,7959551590005065162
2019-05-17 10:42:31,2019-05-17 10:42:31,2,2,59.5,6217HZ,Maastricht,NL,2020-06-18 00:00:00,397 ,7223404473864135196,6564965988799235536
2019-05-21 18:24:47,2019-05-21 18:24:47,2,2,56.2,2041BD,Zandvoort,NL,2020-06-18 00:00:00,393 ,16952690742462244232,16640490865900234890
2019-05-21 16:51:27,2019-05-21 16:51:27,1,1,19.59,2922 GJ,Krimpen aan den IJssel,NL,2020-06-18 00:00:00,393 ,2894282856588676772,6531925325638936591
2019-05-24 00:26:53,2019-05-24 00:26:53,1,1,19.59,3451HB,Vleuten,NL,2020-06-18 00:00:00,390 ,12905658060796907641,17459892791697134254
2019-05-25 16:40:30,2019-05-25 16:40:30,2,2,59.5,1013 AM,Amsterdam,NL,2020-06-18 00:00:00,389 ,10858336599479970525,15604020452114916885
2019-05-25 18:38:12,2019-05-25 18:38:12,1,2,41.24,1106dr,Amsterdam Zuidoost,NL,2020-06-18 00:00:00,389 ,2627663731252679097,13533647994947685152
2019-05-28 22:11:09,2019-05-28 22:11:09,2,2,54.38,1406KG,Bussum,NL,2020-06-18 00:00:00,386 ,15004895626380057978,9796326668648004038
2019-05-30 13:30:13,2019-05-30 13:30:13,2,2,59.5,1051KC,Amsterdam,NL,2020-06-18 00:00:00,384 ,17706462524521506225,2875238214366413291
2019-06-01 09:03:34,2019-06-01 09:03:34,1,2,23.68,3845HC,Harderwijk,NL,2020-06-18 00:00:00,382 ,15381802835121102298,15629099421729449136
2019-06-12 20:16:01,2019-06-12 20:16:01,2,2,59.5,3081GC,Rotterdam,NL,2020-06-18 00:00:00,371 ,9951814735651460947,16899659291045464260
2019-06-12 18:52:56,2019-06-12 18:52:56,1,1,24.75,3072MK,Rotterdam,NL,2020-06-18 00:00:00,371 ,16377522328391081322,13080557672622513620
2019-06-12 22:50:03,2019-06-12 22:50:03,1,1,19.59,1082 EG,Amsterdam,NL,2020-06-18 00:00:00,371 ,11206035292018837092,14980382069134289169
2019-06-13 17:29:52,2019-06-13 17:29:52,1,1,24.75,2726CZ,Zoetermeer,NL,2020-06-18 00:00:00,370 ,11108476789947413101,6297724710075628321
2019-06-16 09:30:41,2019-06-16 09:30:41,1,3,61.86,2521 RG,s-Gravenhage,NL,2020-06-18 00:00:00,367 ,1519200148251206199,16643144972414868050
2019-06-16 22:28:17,2019-06-16 22:28:17,2,2,59.5,2201 KL,Noordwijk,NL,2020-06-18 00:00:00,367 ,6291628600053203026,5598023746186412031
2019-06-18 15:04:18,2019-06-18 15:04:18,2,2,59.5,1013 HE,Amsterdam,NL,2020-06-18 00:00:00,365 ,15191332275111477733,17726887437310120045
2019-06-18 11:33:17,2019-06-18 11:33:17,1,1,5.889999999999999,8933 DV,Leeuwarden,NL,2020-06-18 00:00:00,365 ,6816044614803700,6238643401928092467
2019-06-19 20:28:02,2019-06-19 20:28:02,2,2,59.5,5701 JC ,Helmond,NL,2020-06-18 00:00:00,364 ,16488627180012391477,7385789826086488353
2018-01-12 13:13:17,2019-06-19 17:56:52,2,3,21.4,3882LH,Putten,NL,2020-06-18 00:00:00,364 ,6824615589328896102,1559040243405769326
2018-04-05 20:11:27,2019-06-23 09:23:40,2,2,52.65000000000001,4503AB,Groede,NL,2020-06-18 00:00:00,360 ,17069179823078769018,9438939873200313418
2019-06-28 19:35:33,2019-06-28 19:35:33,1,1,17.11,5231WP,s-Hertogenbosch,NL,2020-06-18 00:00:00,355 ,18248134345363004328,11196980189810802427
2019-06-28 16:15:07,2019-06-28 16:15:07,1,1,19.59,3061VE,Rotterdam,NL,2020-06-18 00:00:00,355 ,7804215884523446623,236222273484542468
2019-06-28 21:21:56,2019-06-28 21:21:56,2,7,107.3,3605cv,Maarssen,NL,2020-06-18 00:00:00,355 ,17182473520400357734,776991817062107344
2019-06-29 14:28:32,2019-06-29 14:28:32,2,3,100.74,1811BD,Alkmaar,NL,2020-06-18 00:00:00,354 ,7608801529495857388,2417989992952102734
2019-06-30 02:23:28,2019-06-30 02:23:28,1,2,41.24,2613JJ,Delft,NL,2020-06-18 00:00:00,353 ,13290962561521326855,5653541581127087627
2019-06-30 21:32:53,2019-06-30 21:32:53,1,1,19.59,3743 DL,Baarn,NL,2020-06-18 00:00:00,353 ,1919709362844653463,5908721972167969742
2019-07-01 18:04:59,2019-07-01 18:04:59,1,1,19.59,6011 PT,Ell,NL,2020-06-18 00:00:00,352 ,7190597424442125900,4920831681560729382
2020-05-13 06:31:00,2020-05-13 06:31:00,1,3,29.0,3191 SK,Hoogvliet Rotterdam,NL,2020-06-18 00:00:00,35 ,10463151063766338247,3629433174283997665
2019-07-05 11:51:24,2019-07-05 11:51:24,1,1,19.59,2624 WX,Delft,NL,2020-06-18 00:00:00,348 ,11368561342812359180,17225709088749447458
2019-07-05 07:31:37,2019-07-05 07:31:37,2,2,59.5,1339tw,Almere,NL,2020-06-18 00:00:00,348 ,10574838946160363150,3061385292273083603
2019-07-06 19:31:49,2019-07-06 19:31:49,1,1,24.75,3434SJ,Nieuwegein,NL,2020-06-18 00:00:00,347 ,17339041085020750306,12451076479939117082
2019-07-07 20:27:06,2019-07-07 20:27:06,1,1,19.59,6029 PP,Sterksel,NL,2020-06-18 00:00:00,346 ,18269395969652481090,15411777163396188292
2019-07-08 19:29:00,2019-07-08 19:29:00,1,1,19.59,6621 bk,Dreumel,NL,2020-06-18 00:00:00,345 ,13240813122057579661,5237225319242473095
2019-07-10 15:15:25,2019-07-10 15:15:25,1,1,19.59,1078ms,Amsterdam,NL,2020-06-18 00:00:00,343 ,14264553764177078277,16218051707364058235
2019-07-13 14:03:09,2019-07-13 14:03:09,2,2,59.5,1448Np,Purmerend,NL,2020-06-18 00:00:00,340 ,10526914973419686248,14000714821658809096
2020-05-14 09:02:00,2020-05-14 09:02:00,1,6,79.0,6905 JW,Zevenaar,NL,2020-06-18 00:00:00,34 ,11533111055766953298,15806110923623115363
2020-05-14 13:04:00,2020-05-14 13:04:00,1,6,79.0,4331 TL,Middelburg,NL,2020-06-18 00:00:00,34 ,2626915331882658768,2153511713532309978
2019-07-14 18:13:56,2019-07-14 18:13:56,1,1,24.75,5051CG,Goirle,NL,2020-06-18 00:00:00,339 ,12195985573138002785,13602485688360472177
2019-07-16 15:35:09,2019-07-16 15:35:09,2,2,59.5,8243VW,Lelystad,NL,2020-06-18 00:00:00,337 ,16745999125876223267,11865775747147787775
2019-07-17 09:29:33,2019-08-20 17:39:00,3,3,66.07,1602RC,Enkhuizen,NL,2020-06-18 00:00:00,336 ,4338021576560462427,18287918230210278468
2019-07-18 18:35:36,2019-07-18 18:35:36,1,1,19.59,3768AV,Soest,NL,2020-06-18 00:00:00,335 ,2130058249817212502,3095249226452698798
2019-07-19 16:18:16,2019-07-19 16:18:16,1,1,19.59,1060 TV,Amsterdam,NL,2020-06-18 00:00:00,334 ,1318555936387188383,1113175418209099337
2019-07-25 20:53:13,2019-07-25 20:53:13,1,1,19.59,4388RT,Oost-Souburg,NL,2020-06-18 00:00:00,328 ,776988340535579412,3355991004671867116
2019-07-25 20:52:03,2019-07-25 20:52:03,1,1,19.59,4462VX,Goes,NL,2020-06-18 00:00:00,328 ,1770185224400661223,6838430831261519576
2019-07-26 09:45:11,2019-07-26 09:45:11,1,1,19.59,1092cn,Amsterdam,NL,2020-06-18 00:00:00,327 ,9738995781806088856,6694758433314828117
2019-07-22 15:41:55,2019-07-31 07:16:36,2,5,48.95,3901JN,Veenendaal,NL,2020-06-18 00:00:00,322 ,16420238656866602640,13995555370662203341
2019-07-31 06:52:44,2019-07-31 06:52:44,1,1,19.59,2022TD,Haarlem,NL,2020-06-18 00:00:00,322 ,9126917025904152250,15816354834810040065
2020-05-16 15:12:00,2020-05-16 15:12:00,1,3,41.0,2134 XD,Hoofddorp,NL,2020-06-18 00:00:00,32 ,10308118279948342117,15217136377455414025
2019-08-16 15:04:00,2019-08-20 14:38:00,1,1,12.36,8243 HN,LELYSTAD,NL,2020-06-18 00:00:00,302 ,11629015223070824627,15730521456375091418
2019-08-22 09:19:00,2019-08-22 09:19:00,1,1,12.36,3572 RP,Utrecht,NL,2020-06-18 00:00:00,300 ,9283270543049839457,17297400088872873316
2020-05-18 18:18:00,2020-05-18 18:18:00,1,3,29.0,7651 HA,Tubbergen,NL,2020-06-18 00:00:00,30 ,6181155985497862630,7184907046715327976
2019-08-23 01:04:00,2019-08-23 01:04:00,1,2,34.34,8433 HD,Haulerwijk,NL,2020-06-18 00:00:00,299 ,9083234503721208121,16805758590999340175
2019-08-28 22:11:00,2019-08-28 22:11:00,1,4,20.62,5825 CK,Overloon,NL,2020-06-18 00:00:00,294 ,9096056800584080498,7185680093393320199
2019-08-30 14:19:00,2019-08-30 14:19:00,1,4,20.62,8014 EH,ZWOLLE,NL,2020-06-18 00:00:00,292 ,11612660906598618362,9735589198821340417
2019-08-30 16:59:00,2019-08-30 16:59:00,1,4,20.62,2551 JV,Den haag,NL,2020-06-18 00:00:00,292 ,5001950048888200132,10863904059708258301
2019-08-31 23:10:00,2019-08-31 23:10:00,1,4,20.62,1097 ZZ,Amsterdam,NL,2020-06-18 00:00:00,291 ,17544079305166626428,17440984159484578321
2019-09-01 10:28:00,2019-09-01 10:28:00,1,4,20.62,2574 TH,Den Haag,NL,2020-06-18 00:00:00,290 ,10304226122700842233,11028812473745445644
2020-05-19 12:06:00,2020-05-19 12:06:00,1,3,41.0,3061 TA,Rotterdam,NL,2020-06-18 00:00:00,29 ,16120244761983001643,15050539071751319249
2019-09-02 23:22:00,2019-09-02 23:22:00,1,4,20.62,9201 ST,Drachten,NL,2020-06-18 00:00:00,289 ,8523614643244990642,1938917135033126556
2019-09-02 17:44:00,2019-09-02 17:44:00,1,4,20.62,2271 SC,Voorburg,NL,2020-06-18 00:00:00,289 ,15049535235074353382,8518755079248589337
2019-09-04 13:15:00,2019-09-04 13:15:00,1,5,29.75,2264 TS,Leidschendam,NL,2020-06-18 00:00:00,287 ,13035055434798083667,1782811106326665976
2019-09-04 18:33:00,2019-09-04 18:33:00,1,1,32.19,1973 ZN,IJmuiden,NL,2020-06-18 00:00:00,287 ,4786497353570310997,9612237861748606812
2019-09-04 20:49:00,2019-09-04 20:49:00,1,4,20.62,3993 SR,Houten,NL,2020-06-18 00:00:00,287 ,5264739248955922832,4663564673611118295
2019-09-05 21:56:00,2019-09-05 21:56:00,1,4,20.62,2662 CW,Bergschenhoek,NL,2020-06-18 00:00:00,286 ,1040473900666638691,1942241988477292366
2019-09-06 08:51:00,2019-09-06 08:51:00,1,4,20.62,5152 NE,Drunen,NL,2020-06-18 00:00:00,285 ,15474816552779433069,13246694172380891386
2019-09-06 10:05:00,2019-09-06 10:05:00,1,4,20.62,6911 CG,Pannerden,NL,2020-06-18 00:00:00,285 ,212938488104034421,1717949775046718377
2019-09-07 13:37:00,2019-09-07 13:37:00,1,4,20.62,2134 ZL,Hoofddorp,NL,2020-06-18 00:00:00,284 ,13437330758376418889,17802138914305222362
2019-09-07 12:52:00,2019-09-07 12:52:00,1,4,20.62,3531 HH,Utrecht,NL,2020-06-18 00:00:00,284 ,9954117593345701589,11024928722312403185
2019-09-09 00:36:00,2019-09-09 00:36:00,1,4,20.62,3077 WC,Rotterdam,NL,2020-06-18 00:00:00,282 ,11847712403017688566,433330293950703239
2019-09-09 20:12:00,2019-09-09 20:12:00,1,4,20.62,1795 JJ,Coksdorp,NL,2020-06-18 00:00:00,282 ,1274911363402140200,11900913668508959504
2019-09-10 16:12:00,2019-09-10 16:12:00,1,4,20.62,1076 VK,Amsterdam,NL,2020-06-18 00:00:00,281 ,6475460565686052319,163831327730970996
2019-09-10 13:17:00,2019-09-10 13:17:00,1,4,20.62,7204 VC,Zutphen,NL,2020-06-18 00:00:00,281 ,12745812217847550841,5615072592126021827
2019-09-11 11:27:00,2019-09-11 11:27:00,1,4,20.62,3436 XS,Nieuwegein,NL,2020-06-18 00:00:00,280 ,3969826024711099641,11707740433337022664
2019-09-11 18:03:00,2019-09-11 18:03:00,1,5,29.75,1826 DK,Alkmaar,NL,2020-06-18 00:00:00,280 ,8677358959599607889,8146877901990023744
2019-09-12 09:57:00,2019-09-12 09:57:00,1,4,20.62,,,NL,2020-06-18 00:00:00,279 ,7473002479631730862,15483975237326590993
2019-09-12 22:42:00,2019-09-12 22:42:00,1,4,20.62,2991 BL,Barendrecht,NL,2020-06-18 00:00:00,279 ,7269828549384862111,14123831888277741772
2019-09-12 18:38:00,2019-09-12 18:38:00,1,2,18.93,3752 PK,Bunschoten,NL,2020-06-18 00:00:00,279 ,11034329710597853628,8672149571402749661
2019-09-13 17:26:00,2019-09-13 17:26:00,1,4,20.62,1106 DL,Amsterdam,NL,2020-06-18 00:00:00,278 ,5387607197914039405,325359447397497272
2019-09-14 11:30:00,2019-09-14 11:30:00,1,4,20.62,2993 TH,Barendrecht,NL,2020-06-18 00:00:00,277 ,14637184799091445501,12972110426943860483
2019-09-14 10:06:00,2019-09-14 10:06:00,1,4,20.62,3225 AJ,Hellevoetsluis,NL,2020-06-18 00:00:00,277 ,10329959261931921420,720859124613078762
2019-09-15 15:46:00,2019-09-15 15:46:00,1,4,20.62,2771 MJ,Boskoop,NL,2020-06-18 00:00:00,276 ,13183996520250497457,7861843353985569293
2019-09-15 12:03:00,2019-09-15 12:03:00,1,4,20.62,2403 XD,Alphen aan den Rijn,NL,2020-06-18 00:00:00,276 ,1405760606221193118,5893757817697220784
2019-09-15 15:31:00,2019-09-15 15:31:00,1,4,20.62,1628 CZ,Hoorn,NL,2020-06-18 00:00:00,276 ,14098040640243133426,16902719545143388554
2019-09-15 16:53:00,2019-09-15 16:53:00,1,4,20.62,2994 AT,Barendrecht,NL,2020-06-18 00:00:00,276 ,7732730458848752003,656963242930821529
2019-09-16 12:01:00,2019-09-16 12:01:00,1,4,20.62,2808 NB,Gouda,NL,2020-06-18 00:00:00,275 ,13244590423383048479,10303728309999014951
2019-09-16 02:54:00,2019-09-16 02:54:00,1,5,54.47,6218 BW,Maastricht,NL,2020-06-18 00:00:00,275 ,6753616162420026804,7480629384321913297
2019-09-16 16:41:00,2019-09-16 16:41:00,1,4,20.62,3225 RK,Hellevoetsluis,NL,2020-06-18 00:00:00,275 ,1443354615322863908,12388916171692404561
2019-09-16 19:20:00,2019-09-16 19:20:00,1,4,20.62,7331 NA,Apeldoorn,NL,2020-06-18 00:00:00,275 ,16614764655186630632,3279328497774259510
2019-09-16 14:00:00,2019-09-16 14:00:00,1,8,41.24,1071 WV,Amsterdam,NL,2020-06-18 00:00:00,275 ,3492959597145683979,17408164942829380248
2019-09-17 00:00:00,2019-09-17 00:00:00,1,4,20.62,5571 DG,Bergeijk,NL,2020-06-18 00:00:00,275 ,10264014106269852419,13812588211587926777
2019-09-17 22:46:00,2019-09-17 22:46:00,1,4,20.62,6836 DE,Arnhem,NL,2020-06-18 00:00:00,274 ,9341958332746252175,1618553315363586749
2019-09-19 19:47:00,2019-09-19 19:47:00,1,4,20.62,2716 GA,Zoetermeer,NL,2020-06-18 00:00:00,272 ,236046816630585549,7407536350347176995
2019-09-19 16:15:00,2019-09-19 16:15:00,1,4,20.62,2402 PX,Alphen ad Rijn,NL,2020-06-18 00:00:00,272 ,15154930771466471188,12010062254379412554
2019-09-20 02:38:00,2019-09-20 02:38:00,1,4,20.62,8033 DH,Zwolle,NL,2020-06-18 00:00:00,271 ,2371510563776505156,7576344826173967856
2019-09-20 10:32:00,2019-09-20 10:32:00,1,5,29.75,2723 AH,Zoetermeer,NL,2020-06-18 00:00:00,271 ,8771702886478198916,1950290281131500201
2019-09-17 23:14:00,2019-09-21 10:32:00,1,4,20.62,2574 HG,Den Haag,NL,2020-06-18 00:00:00,270 ,3002033929549939628,3460352034574811201
2019-09-21 09:56:00,2019-09-21 09:56:00,1,4,20.62,3021 ZC,Rotterdam,NL,2020-06-18 00:00:00,270 ,1331892767809730457,13324735904902575374
2019-09-21 13:49:00,2019-09-21 13:49:00,1,4,21.45,1061 HM,Amsterdam,NL,2020-06-18 00:00:00,270 ,2875792827957559215,12714869579071566549
2019-09-22 22:35:00,2019-09-22 22:35:00,1,4,20.62,9727 BW,Groningen,NL,2020-06-18 00:00:00,269 ,11676856600802660744,14506454854026833495
2019-09-22 23:50:00,2019-09-22 23:50:00,1,12,61.86,7591 NR,Denekamp,NL,2020-06-18 00:00:00,269 ,8581024130607075199,3698849510390385941
